"Year","State","Race","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2007","Arizona","Black","Males","29","145,010","20.00","24.16","797"
"2007","Arizona","Black","Females","13","133,527","9.74","10.64","461"
"2007","Arizona","American Indian / Alaska Native","Males","15","166,179","9.03","11.95","495"
"2007","Arizona","American Indian / Alaska Native","Females","0","170,621","0","0","0"
"2007","Arizona","Asian / Pacific Islander","Males","0","93,983","0","0","0"
"2007","Arizona","Asian / Pacific Islander","Females","0","103,956","0","0","0"
"2007","Arkansas","White","Males","152","1,149,772","13.22","13.62","5,518"
"2007","Arkansas","White","Females","123","1,179,180","10.43","10.70","3,946"
"2007","Arkansas","Black","Males","16","215,316","7.43","7.67","609"
"2007","Arkansas","Black","Females","0","238,117","0","0","0"
"2007","Arkansas","American Indian / Alaska Native","Males","0","13,063","0","0","0"
"2007","Arkansas","American Indian / Alaska Native","Females","0","13,157","0","0","0"
"2007","Arkansas","Asian / Pacific Islander","Males","0","19,141","0","0","0"
"2007","Arkansas","Asian / Pacific Islander","Females","0","20,904","0","0","0"
"2007","California","White","Males","2,039","13,957,514","14.61","14.36","63,105"
"2007","California","White","Females","1,294","13,874,822","9.33","9.20","35,832"
"2007","California","Black","Males","228","1,301,121","17.52","18.06","6,200"
"2007","California","Black","Females","139","1,338,248","10.39","10.48","3,941"
"2007","California","American Indian / Alaska Native","Males","29","320,676","9.04","9.39","931"
"2007","California","American Indian / Alaska Native","Females","24","315,677","7.60","8.64","627"
"2007","California","Asian / Pacific Islander","Males","56","2,456,074","2.28","2.23","1,863"
"2007","California","Asian / Pacific Islander","Females","45","2,686,179","1.68","1.63","1,523"
"2007","Colorado","White","Males","382","2,179,296","17.53","16.82","12,883"
"2007","Colorado","White","Females","295","2,167,190","13.61","12.88","8,885"
"2007","Colorado","Black","Males","22","116,916","18.82","19.01","658"
"2007","Colorado","Black","Females","24","107,830","22.26","25.02","734"
"2007","Colorado","American Indian / Alaska Native","Males","0","40,037","0","0","0"
"2007","Colorado","American Indian / Alaska Native","Females","0","39,234","0","0","0"
"2007","Colorado","Asian / Pacific Islander","Males","0","71,186","0","0","0"
"2007","Colorado","Asian / Pacific Islander","Females","0","82,179","0","0","0"
"2007","Connecticut","White","Males","261","1,451,874","17.98","18.05","9,212"
"2007","Connecticut","White","Females","132","1,527,439","8.64","8.40","3,920"
"2007","Connecticut","Black","Males","24","188,372","12.74","13.65","784"
"2007","Connecticut","Black","Females","14","206,268","6.79","7.15","462"
"2007","Connecticut","American Indian / Alaska Native","Males","0","8,827","0","0","0"
"2007","Connecticut","American Indian / Alaska Native","Females","0","8,799","0","0","0"
"2007","Connecticut","Asian / Pacific Islander","Males","0","66,580","0","0","0"
"2007","Connecticut","Asian / Pacific Islander","Females","0","69,111","0","0","0"
"2007","Delaware","White","Males","55","314,907","17.47","18.55","1,985"
"2007","Delaware","White","Females","36","330,199","10.90","10.75","1,135"
"2007","Delaware","Black","Males","0","90,860","0","0","0"
"2007","Delaware","Black","Females","0","101,755","0","0","0"
"2007","Delaware","American Indian / Alaska Native","Males","0","2,767","0","0","0"
"2007","Delaware","American Indian / Alaska Native","Females","0","2,759","0","0","0"
"2007","Delaware","Asian / Pacific Islander","Males","0","13,817","0","0","0"
"2007","Delaware","Asian / Pacific Islander","Females","0","14,685","0","0","0"
"2007","District of Columbia","White","Males","0","114,615","0","0","0"
"2007","District of Columbia","White","Females","0","114,031","0","0","0"
"2007","District of Columbia","Black","Males","34","145,989","23.29","22.49","804"
"2007","District of Columbia","Black","Females","21","175,505","11.97","11.33","536"
"2007","District of Columbia","American Indian / Alaska Native","Males","0","1,725","0","0","0"
"2007","District of Columbia","American Indian / Alaska Native","Females","0","1,785","0","0","0"
"2007","District of Columbia","Asian / Pacific Islander","Males","0","9,126","0","0","0"
"2007","District of Columbia","Asian / Pacific Islander","Females","0","11,628","0","0","0"
"2007","Florida","White","Males","1,632","7,250,652","22.51","22.85","57,051"
"2007","Florida","White","Females","966","7,500,333","12.88","13.00","29,824"
"2007","Florida","Black","Males","113","1,458,981","7.75","8.36","3,760"
"2007","Florida","Black","Females","66","1,570,043","4.20","4.43","2,104"
"2007","Florida","American Indian / Alaska Native","Males","0","48,381","0","0","0"
"2007","Florida","American Indian / Alaska Native","Females","0","44,781","0","0","0"
"2007","Florida","Asian / Pacific Islander","Males","0","231,241","0","0","0"
"2007","Florida","Asian / Pacific Islander","Females","0","263,430","0","0","0"
"2007","Georgia","White","Males","467","3,040,753","15.36","14.94","16,798"
"2007","Georgia","White","Females","308","3,061,219","10.06","9.80","9,393"
"2007","Georgia","Black","Males","89","1,356,433","6.56","6.76","2,811"
"2007","Georgia","Black","Females","57","1,535,492","3.71","3.87","1,730"
"2007","Georgia","American Indian / Alaska Native","Males","0","23,642","0","0","0"
"2007","Georgia","American Indian / Alaska Native","Females","0","21,467","0","0","0"
"2007","Georgia","Asian / Pacific Islander","Males","0","151,588","0","0","0"
"2007","Georgia","Asian / Pacific Islander","Females","0","159,394","0","0","0"
"2007","Hawaii","White","Males","62","211,761","29.28","26.68","1,847"
"2007","Hawaii","White","Females","16","186,111","8.60","8.29","430"
"2007","Hawaii","Black","Males","0","19,107","0","0","0"
"2007","Hawaii","Black","Females","0","13,715","0","0","0"
"2007","Hawaii","American Indian / Alaska Native","Males","0","3,015","0","0","0"
"2007","Hawaii","American Indian / Alaska Native","Females","0","2,713","0","0","0"
"2007","Hawaii","Asian / Pacific Islander","Males","33","424,607","7.77","7.57","1,008"
"2007","Hawaii","Asian / Pacific Islander","Females","20","454,646","4.40","4.49","599"
"2007","Idaho","White","Males","62","722,964","8.58","8.84","2,093"
"2007","Idaho","White","Females","62","718,285","8.63","8.92","1,847"
"2007","Idaho","Black","Males","0","7,657","0","0","0"
"2007","Idaho","Black","Females","0","5,971","0","0","0"
"2007","Idaho","American Indian / Alaska Native","Males","0","13,495","0","0","0"
"2007","Idaho","American Indian / Alaska Native","Females","0","13,323","0","0","0"
"2007","Idaho","Asian / Pacific Islander","Males","0","10,862","0","0","0"
"2007","Idaho","Asian / Pacific Islander","Females","0","12,548","0","0","0"
"2007","Illinois","White","Males","590","4,986,628","11.83","11.74","21,725"
"2007","Illinois","White","Females","321","5,091,715","6.30","6.26","9,875"
"2007","Illinois","Black","Males","181","916,207","19.76","21.45","5,390"
"2007","Illinois","Black","Females","93","1,034,950","8.99","9.31","2,800"
"2007","Illinois","American Indian / Alaska Native","Males","0","36,503","0","0","0"
"2007","Illinois","American Indian / Alaska Native","Females","0","35,518","0","0","0"
"2007","Illinois","Asian / Pacific Islander","Males","0","288,951","0","0","0"
"2007","Illinois","Asian / Pacific Islander","Females","0","305,394","0","0","0"
"2007","Indiana","White","Males","442","2,779,635","15.90","15.97","17,023"
"2007","Indiana","White","Females","291","2,857,687","10.18","10.27","9,394"
"2007","Indiana","Black","Males","29","294,392","9.85","10.64","970"
"2007","Indiana","Black","Females","17","317,941","5.35","5.89","632"
"2007","Indiana","American Indian / Alaska Native","Males","0","13,065","0","0","0"
"2007","Indiana","American Indian / Alaska Native","Females","0","12,726","0","0","0"
"2007","Indiana","Asian / Pacific Islander","Males","0","51,053","0","0","0"
"2007","Indiana","Asian / Pacific Islander","Females","0","53,100","0","0","0"
"2007","Iowa","White","Males","117","1,398,264","8.37","8.44","4,103"
"2007","Iowa","White","Females","79","1,439,268","5.49","5.52","2,217"
"2007","Iowa","Black","Males","0","49,732","0","0","0"
"2007","Iowa","Black","Females","0","45,098","0","0","0"
"2007","Iowa","American Indian / Alaska Native","Males","0","6,936","0","0","0"
"2007","Iowa","American Indian / Alaska Native","Females","0","6,974","0","0","0"
"2007","Iowa","Asian / Pacific Islander","Males","0","26,257","0","0","0"
"2007","Iowa","Asian / Pacific Islander","Females","0","26,683","0","0","0"
"2007","Kansas","White","Males","134","1,232,339","10.87","11.01","4,706"
"2007","Kansas","White","Females","108","1,260,320","8.57","8.94","3,365"
"2007","Kansas","Black","Males","16","93,116","17.18","19.57","520"
"2007","Kansas","Black","Females","0","90,696","0","0","0"
"2007","Kansas","American Indian / Alaska Native","Males","0","18,466","0","0","0"
"2007","Kansas","American Indian / Alaska Native","Females","0","18,436","0","0","0"
"2007","Kansas","Asian / Pacific Islander","Males","0","34,159","0","0","0"
"2007","Kansas","Asian / Pacific Islander","Females","0","36,253","0","0","0"
"2007","Kentucky","White","Males","443","1,890,200","23.44","23.36","16,344"
"2007","Kentucky","White","Females","241","1,956,423","12.32","12.17","7,677"
"2007","Kentucky","Black","Males","12","171,611","6.99","6.74","446"
"2007","Kentucky","Black","Females","0","175,450","0","0","0"
"2007","Kentucky","American Indian / Alaska Native","Males","0","6,130","0","0","0"
"2007","Kentucky","American Indian / Alaska Native","Females","0","5,607","0","0","0"
"2007","Kentucky","Asian / Pacific Islander","Males","0","24,521","0","0","0"
"2007","Kentucky","Asian / Pacific Islander","Females","0","26,730","0","0","0"
"2007","Louisiana","White","Males","459","1,413,477","32.47","32.28","18,110"
"2007","Louisiana","White","Females","238","1,447,623","16.44","16.42","7,623"
"2007","Louisiana","Black","Males","70","671,552","10.42","11.16","2,517"
"2007","Louisiana","Black","Females","39","739,844","5.27","5.53","1,413"
"2007","Louisiana","American Indian / Alaska Native","Males","0","16,456","0","0","0"
"2007","Louisiana","American Indian / Alaska Native","Females","0","16,225","0","0","0"
"2007","Louisiana","Asian / Pacific Islander","Males","0","34,971","0","0","0"
"2007","Louisiana","Asian / Pacific Islander","Females","0","35,433","0","0","0"
"2007","Maine","White","Males","103","628,565","16.39","17.59","3,750"
"2007","Maine","White","Females","53","657,263","8.06","7.93","1,689"
"2007","Maine","Black","Males","0","9,616","0","0","0"
"2007","Maine","Black","Females","0","7,723","0","0","0"
"2007","Maine","American Indian / Alaska Native","Males","0","4,836","0","0","0"
"2007","Maine","American Indian / Alaska Native","Females","0","5,016","0","0","0"
"2007","Maine","Asian / Pacific Islander","Males","0","6,226","0","0","0"
"2007","Maine","Asian / Pacific Islander","Females","0","7,795","0","0","0"
"2007","Maryland","White","Males","361","1,760,853","20.50","20.21","13,045"
"2007","Maryland","White","Females","180","1,818,038","9.90","9.64","5,655"
"2007","Maryland","Black","Males","151","803,967","18.78","18.84","4,441"
"2007","Maryland","Black","Females","71","920,237","7.72","7.37","2,129"
"2007","Maryland","American Indian / Alaska Native","Males","0","15,841","0","0","0"
"2007","Maryland","American Indian / Alaska Native","Females","0","15,331","0","0","0"
"2007","Maryland","Asian / Pacific Islander","Males","0","152,638","0","0","0"
"2007","Maryland","Asian / Pacific Islander","Females","0","166,503","0","0","0"
"2007","Massachusetts","White","Males","552","2,685,216","20.56","20.12","18,922"
"2007","Massachusetts","White","Females","314","2,866,813","10.95","10.53","9,260"
"2007","Massachusetts","Black","Males","29","242,919","11.94","12.49","908"
"2007","Massachusetts","Black","Females","17","261,074","6.51","7.14","457"
"2007","Massachusetts","American Indian / Alaska Native","Males","0","15,323","0","0","0"
"2007","Massachusetts","American Indian / Alaska Native","Females","0","15,211","0","0","0"
"2007","Massachusetts","Asian / Pacific Islander","Males","0","166,448","0","0","0"
"2007","Massachusetts","Asian / Pacific Islander","Females","0","178,555","0","0","0"
"2007","Michigan","White","Males","653","4,034,274","16.19","16.04","22,361"
"2007","Michigan","White","Females","391","4,136,470","9.45","9.18","11,730"
"2007","Michigan","Black","Males","106","709,762","14.94","16.25","2,773"
"2007","Michigan","Black","Females","69","782,666","8.82","8.99","2,013"
"2007","Michigan","American Indian / Alaska Native","Males","0","40,130","0","0","0"
"2007","Michigan","American Indian / Alaska Native","Females","0","41,318","0","0","0"
"2007","Michigan","Asian / Pacific Islander","Males","0","126,083","0","0","0"
"2007","Michigan","Asian / Pacific Islander","Females","0","130,581","0","0","0"
"2007","Minnesota","White","Males","170","2,300,075","7.39","7.08","5,498"
"2007","Minnesota","White","Females","113","2,339,948","4.83","4.70","3,306"
"2007","Minnesota","Black","Males","25","144,575","17.29","22.31","760"
"2007","Minnesota","Black","Females","0","137,861","0","0","0"
"2007","Minnesota","American Indian / Alaska Native","Males","13","36,842","35.29","40.34","494"
"2007","Minnesota","American Indian / Alaska Native","Females","10","36,878","27.12","29.97","288"
"2007","Minnesota","Asian / Pacific Islander","Males","0","103,160","0","0","0"
"2007","Minnesota","Asian / Pacific Islander","Females","0","107,864","0","0","0"
"2007","Mississippi","White","Males","178","885,326","20.11","20.32","6,238"
"2007","Mississippi","White","Females","110","906,961","12.13","12.05","3,199"
"2007","Mississippi","Black","Males","14","514,752","2.72","2.82","423"
"2007","Mississippi","Black","Females","11","577,744","1.90","1.97","326"
"2007","Mississippi","American Indian / Alaska Native","Males","0","8,082","0","0","0"
"2007","Mississippi","American Indian / Alaska Native","Females","0","8,071","0","0","0"
"2007","Mississippi","Asian / Pacific Islander","Males","0","13,119","0","0","0"
"2007","Mississippi","Asian / Pacific Islander","Females","0","14,295","0","0","0"
"2007","Missouri","White","Males","374","2,473,434","15.12","15.31","13,324"
